station,time_utc,epoch,confidence,loc,valid_frac,day
S15,1974-04-03T02:32:25,134188345.21,0.7062,00,0.9174,1974-04-03
S15,1974-05-23T22:37:23,138580643.47,0.6099,00,0.9218,1974-05-23
S15,1974-06-20T06:30:03,140941803.92,0.6747,00,0.9172,1974-06-20
S15,1974-07-06T14:12:18,142351938.87,0.4857,00,1.0,1974-07-06
S15,1974-08-23T11:27:07,146489227.32,0.6763,00,0.9396,1974-08-23
S15,1974-08-24T01:51:02,146541062.49,0.788,00,0.941,1974-08-24
S15,1974-10-11T03:02:51,150692571.02,0.7588,00,0.9616,1974-10-11
S15,1974-10-19T19:38:01,151443481.81,0.5206,00,1.0,1974-10-19
S15,1974-11-11T11:08:55,153400135.7,0.4355,00,1.0,1974-11-11
S15,1974-11-11T18:31:41,153426701.74,0.6973,00,0.917,1974-11-11
S15,1974-11-16T19:12:25,153861145.81,0.6595,00,0.954,1974-11-16
S15,1974-12-10T05:07:47,155884067.47,0.5793,00,0.952,1974-12-10
S15,1974-12-19T04:45:53,156660353.66,0.6928,00,0.968,1974-12-19
S15,1974-12-23T10:06:56,157025216.45,0.6314,00,0.9321,1974-12-23
S15,1975-01-03T01:45:53,157945553.36,0.6142,00,1.0,1975-01-03
S15,1975-01-26T10:05:19,159962719.85,0.7101,00,0.9488,1975-01-26
S15,1975-01-27T12:09:18,160056558.34,0.7561,00,0.9115,1975-01-27
S15,1975-02-12T09:15:44,161428544.45,0.5847,00,0.9042,1975-02-12
S15,1975-02-22T00:10:24,162259824.75,0.4212,00,1.0,1975-02-22
S15,1975-03-22T15:38:17,164734697.51,0.4527,00,1.0,1975-03-22
S15,1975-04-12T18:13:30,166558410.11,0.6017,00,1.0,1975-04-12
S15,1975-04-29T06:15:34,167984134.49,0.6129,00,1.0,1975-04-29
S15,1975-05-01T17:49:30,168198570.72,0.6247,00,0.9019,1975-05-01
S15,1975-05-04T10:04:02,168429842.57,0.371,00,1.0,1975-05-04
S15,1975-05-13T01:41:32,169177292.53,0.742,00,0.9026,1975-05-13
S15,1975-06-12T15:14:27,171818067.77,0.7054,00,0.9755,1975-06-12
S15,1975-06-15T22:36:15,172103775.85,0.7031,00,0.9332,1975-06-15
S15,1975-07-23T23:40:30,175390830.34,0.6847,01,0.9588,1975-07-23
S15,1975-09-09T20:25:02,179526302.64,0.6554,01,0.9394,1975-09-09
S15,1975-09-14T10:54:45,179924085.58,0.5096,01,1.0,1975-09-14
S15,1975-10-29T15:17:40,183827860.98,0.4503,01,1.0,1975-10-29
S15,1975-10-31T01:21:05,183950465.66,0.7398,01,0.9106,1975-10-31
S15,1975-11-08T23:21:20,184720880.75,0.463,01,1.0,1975-11-08
S15,1975-11-16T15:46:20,185384780.53,0.7289,01,0.9174,1975-11-16
S15,1975-11-19T21:47:19,185665639.09,0.6839,01,0.9458,1975-11-19
S15,1975-11-21T00:19:06,185761146.42,0.6551,01,0.9529,1975-11-21
S15,1975-12-08T16:26:54,187288014.94,0.6609,01,0.9723,1975-12-08
S15,1975-12-19T05:18:05,188198285.74,0.5368,01,0.9806,1975-12-19
S15,1975-12-22T00:05:44,188438744.6,0.6563,01,0.9351,1975-12-22
S15,1975-12-22T10:37:41,188476661.58,0.6529,01,0.904,1975-12-22
S15,1975-12-30T06:09:37,189151777.06,0.4802,01,1.0,1975-12-30
S15,1976-01-01T00:50:01,189305401.21,0.6954,01,0.9163,1976-01-01
S15,1976-01-13T07:16:26,190365386.11,0.4653,01,1.0,1976-01-13
S15,1976-01-16T22:40:36,190680036.68,0.4775,01,0.9705,1976-01-16
S15,1976-01-18T01:10:08,190775408.75,0.6913,01,0.9556,1976-01-18
S15,1976-01-21T11:31:47,191071907.47,0.477,01,1.0,1976-01-21
S15,1976-01-25T16:10:19,191434219.92,0.5667,01,1.0,1976-01-25
S15,1976-01-29T22:49:47,191803787.32,0.4966,01,0.9003,1976-01-29
S15,1976-02-03T04:47:10,192170830.94,0.6571,01,0.9264,1976-02-03
S15,1976-02-05T13:22:53,192374573.13,0.585,01,0.9437,1976-02-05
S15,1976-02-06T04:24:57,192428697.81,0.6816,01,0.97,1976-02-06
S15,1976-02-10T15:06:05,192812765.43,0.5995,01,0.9401,1976-02-10
S15,1976-02-11T14:03:56,192895436.53,0.6087,01,0.9492,1976-02-11
S15,1976-02-27T05:04:43,194245483.92,0.7518,01,0.9149,1976-02-27
S15,1976-02-28T02:51:44,194323904.45,0.7757,01,0.9195,1976-02-28
S15,1976-02-29T04:14:49,194415289.21,0.7342,01,0.9303,1976-02-29
S15,1976-03-02T10:47:30,194611650.87,0.7185,01,0.9355,1976-03-02
S15,1976-03-03T05:36:17,194679377.36,0.6326,01,0.941,1976-03-03
S15,1976-03-03T08:55:07,194691307.92,0.6421,01,0.9108,1976-03-03
S15,1976-03-06T10:14:01,194955241.51,0.4919,01,1.0,1976-03-06
S15,1976-03-07T10:26:35,195042395.02,0.681,01,0.9636,1976-03-07
S15,1976-03-18T19:10:49,196024249.21,0.674,01,0.9559,1976-03-18
S15,1976-03-28T05:37:34,196839454.64,0.7599,01,0.9479,1976-03-28
S15,1976-04-22T17:30:01,199042201.81,0.5964,01,0.9021,1976-04-22
S15,1976-04-22T22:26:36,199059996.23,0.6401,01,0.9607,1976-04-22
S15,1976-04-30T22:16:37,199750597.28,0.6899,01,0.9625,1976-04-30
S15,1976-05-03T17:50:09,199993809.36,0.5985,01,0.9614,1976-05-03
S15,1976-05-06T12:19:36,200233176.6,0.7511,01,0.955,1976-05-06
S15,1976-05-13T19:43:59,200864639.25,0.5628,01,0.9056,1976-05-13
S15,1976-05-22T01:11:06,201575466.72,0.6541,01,0.9344,1976-05-22
S15,1976-05-24T03:33:16,201756796.83,0.7252,01,0.9149,1976-05-24
S15,1976-05-28T09:05:16,202122316.53,0.5733,01,0.9456,1976-05-28
S15,1976-05-28T10:35:26,202127726.34,0.6775,01,0.9703,1976-05-28
S15,1976-05-31T10:27:13,202386433.66,0.6695,01,0.9049,1976-05-31
S15,1976-06-05T06:08:10,202802890.11,0.7665,01,0.9643,1976-06-05
S15,1976-06-09T21:06:25,203202385.36,0.6784,01,0.9088,1976-06-09
S15,1976-06-10T01:10:57,203217057.06,0.5796,01,0.9012,1976-06-10
S15,1976-06-17T13:54:45,203867685.89,0.4791,01,1.0,1976-06-17
S15,1976-06-24T04:34:18,204438858.11,0.788,01,0.922,1976-06-24
S15,1976-06-27T13:21:26,204729686.19,0.7607,01,0.9474,1976-06-27
S15,1976-06-29T13:11:27,204901887.25,0.7257,01,0.914,1976-06-29
S15,1976-07-01T13:22:14,205075334.49,0.6745,01,0.9554,1976-07-01
S15,1976-07-06T14:57:43,205513063.09,0.469,01,1.0,1976-07-06
S15,1976-07-19T02:53:40,206592820.38,0.6771,01,0.9355,1976-07-19
S15,1976-08-04T11:47:53,208007273.51,0.3736,01,1.0,1976-08-04
S15,1976-08-17T23:19:34,209171974.49,0.7178,01,0.9298,1976-08-17
S15,1976-08-18T03:45:50,209187950.34,0.5475,01,0.9072,1976-08-18
S15,1976-08-22T08:12:47,209549567.25,0.7473,01,0.9266,1976-08-22
S15,1976-08-24T10:17:34,209729854.04,0.6574,01,0.9042,1976-08-24
S15,1976-08-26T12:38:07,209911087.55,0.5491,01,0.9357,1976-08-26
S15,1976-08-27T08:43:42,209983422.04,0.7559,01,0.9424,1976-08-27
S15,1976-08-28T10:58:08,210077888.45,0.7212,01,0.9213,1976-08-28
S15,1976-09-08T04:55:42,211006542.94,0.5621,01,0.9479,1976-09-08
S15,1976-09-23T09:26:02,212318762.72,0.6332,01,0.9124,1976-09-23
S15,1976-10-05T20:34:32,213395672.6,0.6419,01,0.9547,1976-10-05
S15,1976-10-12T18:51:29,213994289.96,0.6296,01,0.9865,1976-10-12
S15,1976-10-16T17:40:10,214335610.42,0.6732,01,0.9227,1976-10-16
S15,1976-10-20T05:58:20,214639100.83,0.7974,01,0.9028,1976-10-20
S15,1976-10-24T09:14:36,214996476.83,0.6934,01,0.9648,1976-10-24
S15,1976-10-26T11:07:48,215176068.08,0.5883,01,0.9817,1976-10-26
S15,1976-10-28T12:30:43,215353843.17,0.6078,01,0.9426,1976-10-28
S15,1976-10-29T15:36:02,215451362.26,0.5935,01,0.9449,1976-10-29
S15,1976-11-02T04:55:13,215758513.96,0.726,01,0.9293,1976-11-02
S15,1976-11-04T13:00:59,215960459.32,0.664,01,0.9975,1976-11-04
S15,1976-11-05T13:53:38,216050018.26,0.6212,01,0.9273,1976-11-05
S15,1976-11-14T23:16:21,216861381.28,0.459,01,1.0,1976-11-14
S15,1976-11-15T01:10:28,216868228.08,0.463,01,0.9515,1976-11-15
S15,1976-11-17T13:44:08,217086248.3,0.5227,01,1.0,1976-11-17
S15,1976-11-19T00:29:44,217211384.0,0.7125,01,0.9126,1976-11-19
S15,1976-11-19T04:46:12,217226772.98,0.7819,01,0.9291,1976-11-19
S15,1976-12-01T12:09:47,218290187.32,0.7159,01,0.903,1976-12-01
S15,1976-12-05T13:09:50,218639390.64,0.6986,01,0.9197,1976-12-05
S15,1976-12-26T11:58:11,220449491.77,0.6498,01,1.0,1976-12-26
S15,1976-12-31T19:41:44,220909304.0,0.7525,01,0.9293,1976-12-31
S15,1977-01-01T20:35:30,220998930.57,0.6671,01,0.9385,1977-01-01
S15,1977-01-18T17:30:01,222456601.81,0.6739,01,0.9021,1977-01-18
S15,1977-01-28T10:05:39,223293939.17,0.4055,01,1.0,1977-01-28
S15,1977-02-09T11:39:21,224336361.51,0.7591,01,0.9117,1977-02-09
S15,1977-02-10T22:08:05,224460485.28,0.7395,01,0.9124,1977-02-10
S15,1977-02-11T00:48:24,224470104.6,0.6329,01,0.9744,1977-02-11
S15,1977-02-15T14:03:08,224863388.23,0.7849,01,0.9206,1977-02-15
S15,1977-02-18T03:46:00,225085560.0,0.5914,01,0.981,1977-02-18
S15,1977-02-19T22:08:05,225238085.28,0.6307,01,0.9115,1977-02-19
S15,1977-02-25T00:18:37,225677917.43,0.5818,01,0.9131,1977-02-25
S15,1977-03-03T04:25:17,226211117.13,0.6806,01,1.0,1977-03-03
S15,1977-03-15T04:26:44,227248004.08,0.6777,01,0.9481,1977-03-15
S15,1977-03-17T02:11:10,227412670.04,0.7384,01,0.9202,1977-03-17
S15,1977-03-17T23:06:32,227487992.0,0.7122,01,0.9229,1977-03-17
S15,1977-03-18T05:27:16,227510836.38,0.7046,01,0.957,1977-03-18
S15,1977-03-18T08:22:46,227521366.19,0.6691,01,0.978,1977-03-18
S15,1977-03-24T15:45:51,228066351.55,0.6647,01,0.9726,1977-03-24
S15,1977-04-17T23:36:19,230168179.17,0.4548,00,1.0,1977-04-17
S15,1977-04-20T10:46:13,230381173.58,0.7107,00,0.9931,1977-04-20
S15,1977-04-23T13:10:09,230649009.96,0.706,00,0.9229,1977-04-23
S15,1977-05-05T22:09:12,231718152.91,0.45,00,1.0,1977-05-05
S15,1977-05-11T19:22:34,232226554.42,0.6569,00,0.968,1977-05-11
S15,1977-05-13T01:49:25,232336165.89,0.6677,00,0.9485,1977-05-13
S15,1977-05-14T08:23:05,232446185.51,0.7355,00,0.917,1977-05-14
S15,1977-06-13T01:10:57,235012257.06,0.4549,00,0.9035,1977-06-13
S15,1977-06-30T09:26:02,236510762.72,0.5136,00,0.9158,1977-06-30
S15,1977-07-13T03:14:45,237611685.89,0.606,00,0.9412,1977-07-13
S15,1977-07-17T17:38:04,238009084.83,0.5898,00,0.9707,1977-07-17
S15,1977-07-20T01:51:12,238211472.15,0.6708,00,0.9703,1977-07-20
S15,1977-07-21T13:00:49,238338049.66,0.7746,00,0.9113,1977-07-21
S15,1977-08-01T09:45:31,239276731.62,0.6751,00,0.949,1977-08-01
S15,1977-08-02T02:54:09,239338449.36,0.5159,00,0.9556,1977-08-02
S15,1977-08-13T05:37:53,240298673.96,0.5916,00,0.9913,1977-08-13
S15,1977-08-20T08:02:57,240912177.96,0.6996,00,0.9177,1977-08-20
S15,1977-08-20T15:14:37,240938077.43,0.6908,00,0.9652,1977-08-20
S15,1977-08-21T17:08:46,241031326.64,0.6856,00,0.909,1977-08-21
S15,1977-08-24T22:08:14,241308494.94,0.6072,00,0.9252,1977-08-24
S15,1977-08-29T20:44:12,241735452.23,0.7218,00,0.9627,1977-08-29
S15,1977-08-30T21:26:52,241824412.23,0.6689,00,0.9138,1977-08-30
S15,1977-08-31T01:32:41,241839161.21,0.4609,00,0.97,1977-08-31
S15,1977-09-01T20:44:02,241994642.57,0.6514,00,0.9559,1977-09-01
S15,1977-09-06T00:30:03,242353803.32,0.5321,00,0.9149,1977-09-06
S15,1977-09-14T11:29:41,243084581.89,0.5599,00,0.9728,1977-09-14
S15,1977-09-14T12:51:39,243089499.02,0.7133,00,0.9197,1977-09-14
S15,1977-09-18T17:39:12,243452352.45,0.7124,00,0.9449,1977-09-18
